FIR_ID,DateTime,Crime_Type,Area,Latitude,Longitude,Severity,Status,Date,Hour,Day_of_Week,Month,Year
FIR-2025-015465,2025-04-25 23:53:00,Vehicle Theft,Marathahalli,12.952515,77.713575,3,Closed - Untraced,2025-04-25,23,Friday,4,2025
FIR-2025-015474,2025-04-25 23:55:00,Vehicle Theft,BTM Layout,12.920665,77.607443,3,Closed - Convicted,2025-04-25,23,Friday,4,2025
FIR-2025-015502,2025-04-26 00:51:00,Vehicle Theft,Shivajinagar,12.985101,77.601982,3,Chargesheeted,2025-04-26,0,Saturday,4,2025
FIR-2025-015523,2025-04-26 00:58:00,Robbery,MG Road,12.971791,77.604505,4,Closed - Untraced,2025-04-26,0,Saturday,4,2025
FIR-2025-015524,2025-04-26 01:18:00,Assault,MG Road,12.987514,77.603507,4,Closed - Convicted,2025-04-26,1,Saturday,4,2025
FIR-2025-015517,2025-04-26 01:18:00,Drug Offense,HSR Layout,12.913263,77.656407,3,Under Investigation,2025-04-26,1,Saturday,4,2025
FIR-2025-015511,2025-04-26 01:36:00,Assault,Whitefield,12.970636,77.752272,4,Closed - Convicted,2025-04-26,1,Saturday,4,2025
FIR-2025-015498,2025-04-26 04:25:00,Vehicle Theft,KR Market,12.970199,77.580069,3,Chargesheeted,2025-04-26,4,Saturday,4,2025
FIR-2025-015496,2025-04-26 05:54:00,Robbery,Majestic,12.979182,77.566778,4,Chargesheeted,2025-04-26,5,Saturday,4,2025
FIR-2025-015509,2025-04-26 06:00:00,Chain Snatching,Marathahalli,12.952053,77.702483,3,Closed - Convicted,2025-04-26,6,Saturday,4,2025
FIR-2025-015527,2025-04-26 06:05:00,Chain Snatching,Malleshwaram,12.997056,77.565464,3,Closed - Untraced,2025-04-26,6,Saturday,4,2025
FIR-2025-015497,2025-04-26 07:23:00,Cybercrime Fraud,Majestic,12.978504,77.567152,3,Chargesheeted,2025-04-26,7,Saturday,4,2025
FIR-2025-015513,2025-04-26 07:28:00,Cybercrime Fraud,Electronic City,12.812455,77.663725,3,Under Investigation,2025-04-26,7,Saturday,4,2025
FIR-2025-015521,2025-04-26 07:50:00,House Burglary,Hebbal,13.024086,77.601572,4,Closed - Convicted,2025-04-26,7,Saturday,4,2025
FIR-2025-015501,2025-04-26 08:13:00,Vehicle Theft,Shivajinagar,12.980024,77.601668,3,Chargesheeted,2025-04-26,8,Saturday,4,2025
FIR-2025-015499,2025-04-26 08:51:00,Vehicle Theft,KR Market,12.961671,77.584831,3,Closed - Untraced,2025-04-26,8,Saturday,4,2025
FIR-2025-015520,2025-04-26 08:57:00,Chain Snatching,Hebbal,13.03278,77.592351,3,Chargesheeted,2025-04-26,8,Saturday,4,2025
FIR-2025-015519,2025-04-26 12:14:00,Cheating,Yeshwanthpur,13.040721,77.539204,2,Under Investigation,2025-04-26,12,Saturday,4,2025
FIR-2025-015500,2025-04-26 13:15:00,House Burglary,KR Market,12.971293,77.588167,4,Closed - Convicted,2025-04-26,13,Saturday,4,2025
FIR-2025-015510,2025-04-26 13:38:00,House Burglary,Marathahalli,12.949287,77.701516,4,Closed - Convicted,2025-04-26,13,Saturday,4,2025
FIR-2025-015507,2025-04-26 14:20:00,Cheating,Indiranagar,12.964286,77.646854,2,Under Investigation,2025-04-26,14,Saturday,4,2025
FIR-2025-015526,2025-04-26 15:38:00,Cybercrime Fraud,Banashankari,12.938849,77.544776,3,Closed - Untraced,2025-04-26,15,Saturday,4,2025
FIR-2025-015528,2025-04-26 16:26:00,Harassment,Bommanahalli,12.902481,77.611839,2,Closed - Convicted,2025-04-26,16,Saturday,4,2025
FIR-2025-015516,2025-04-26 16:48:00,Chain Snatching,HSR Layout,12.910273,77.6485,3,Under Investigation,2025-04-26,16,Saturday,4,2025
FIR-2025-015506,2025-04-26 16:57:00,Cybercrime Fraud,Indiranagar,12.979841,77.646887,3,Under Investigation,2025-04-26,16,Saturday,4,2025
FIR-2025-015525,2025-04-26 17:39:00,Vehicle Theft,Jayanagar,12.92414,77.577197,3,Under Investigation,2025-04-26,17,Saturday,4,2025
FIR-2025-015504,2025-04-26 19:52:00,Cybercrime Fraud,Koramangala,12.949149,77.643169,3,Chargesheeted,2025-04-26,19,Saturday,4,2025
FIR-2025-015522,2025-04-26 20:07:00,Vehicle Theft,MG Road,12.968923,77.598232,3,Chargesheeted,2025-04-26,20,Saturday,4,2025
FIR-2025-015518,2025-04-26 20:27:00,Harassment,Peenya,13.01652,77.51728,2,Closed - Convicted,2025-04-26,20,Saturday,4,2025
FIR-2025-015515,2025-04-26 20:58:00,Drug Offense,BTM Layout,12.914874,77.621435,3,Closed - Convicted,2025-04-26,20,Saturday,4,2025
FIR-2025-015514,2025-04-26 21:24:00,Robbery,BTM Layout,12.916403,77.607299,4,Chargesheeted,2025-04-26,21,Saturday,4,2025
FIR-2025-015505,2025-04-26 21:27:00,Mobile Snatching,Indiranagar,12.974944,77.631252,2,Closed - Convicted,2025-04-26,21,Saturday,4,2025
FIR-2025-015512,2025-04-26 21:34:00,Cybercrime Fraud,Electronic City,12.822541,77.643296,3,Chargesheeted,2025-04-26,21,Saturday,4,2025
FIR-2025-015503,2025-04-26 22:48:00,Vehicle Theft,Koramangala,12.936941,77.624924,3,Chargesheeted,2025-04-26,22,Saturday,4,2025
FIR-2025-015495,2025-04-26 23:13:00,Chain Snatching,Majestic,12.9643,77.564507,3,Chargesheeted,2025-04-26,23,Saturday,4,2025
FIR-2025-015508,2025-04-26 23:23:00,Harassment,Indiranagar,12.981431,77.65798,2,Under Investigation,2025-04-26,23,Saturday,4,2025
FIR-2025-015535,2025-04-27 00:16:00,Vehicle Theft,Koramangala,12.922382,77.628447,3,Under Investigation,2025-04-27,0,Sunday,4,2025
FIR-2025-015556,2025-04-27 00:40:00,Robbery,MG Road,12.977447,77.612704,4,Closed - Convicted,2025-04-27,0,Sunday,4,2025
FIR-2025-015532,2025-04-27 00:48:00,Vehicle Theft,Shivajinagar,12.981187,77.613465,3,Chargesheeted,2025-04-27,0,Sunday,4,2025
FIR-2025-015544,2025-04-27 00:57:00,Vehicle Theft,BTM Layout,12.920875,77.615673,3,Closed - Untraced,2025-04-27,0,Sunday,4,2025
FIR-2025-015536,2025-04-27 01:51:00,Vehicle Theft,Indiranagar,12.955214,77.651226,3,Closed - Untraced,2025-04-27,1,Sunday,4,2025
FIR-2025-015538,2025-04-27 02:26:00,Vehicle Theft,Marathahalli,12.954979,77.698992,3,Chargesheeted,2025-04-27,2,Sunday,4,2025
FIR-2025-015558,2025-04-27 03:29:00,Vehicle Theft,Banashankari,12.923606,77.543098,3,Under Investigation,2025-04-27,3,Sunday,4,2025
FIR-2025-015555,2025-04-27 04:31:00,Vehicle Theft,MG Road,12.97019,77.61374,3,Closed - Untraced,2025-04-27,4,Sunday,4,2025
FIR-2025-015533,2025-04-27 04:50:00,House Burglary,Shivajinagar,12.993109,77.602038,4,Chargesheeted,2025-04-27,4,Sunday,4,2025
FIR-2025-015541,2025-04-27 07:43:00,Chain Snatching,Electronic City,12.841227,77.660067,3,Closed - Convicted,2025-04-27,7,Sunday,4,2025
FIR-2025-015547,2025-04-27 09:48:00,Assault,HSR Layout,12.921214,77.640363,4,Under Investigation,2025-04-27,9,Sunday,4,2025
FIR-2025-015543,2025-04-27 09:51:00,Vehicle Theft,BTM Layout,12.915272,77.605427,3,Chargesheeted,2025-04-27,9,Sunday,4,2025
FIR-2025-015560,2025-04-27 10:38:00,Cybercrime Fraud,Bommanahalli,12.896949,77.625363,3,Chargesheeted,2025-04-27,10,Sunday,4,2025
FIR-2025-015545,2025-04-27 10:55:00,House Burglary,HSR Layout,12.918152,77.657997,4,Chargesheeted,2025-04-27,10,Sunday,4,2025
FIR-2025-015530,2025-04-27 11:56:00,Chain Snatching,Majestic,12.970664,77.574797,3,Closed - Untraced,2025-04-27,11,Sunday,4,2025
FIR-2025-015550,2025-04-27 12:05:00,Cheating,Yeshwanthpur,13.042828,77.556569,2,Chargesheeted,2025-04-27,12,Sunday,4,2025
FIR-2025-015552,2025-04-27 13:40:00,Assault,Rajajinagar,12.982463,77.548256,4,Closed - Untraced,2025-04-27,13,Sunday,4,2025
FIR-2025-015540,2025-04-27 17:01:00,Cybercrime Fraud,Whitefield,12.964678,77.760636,3,Under Investigation,2025-04-27,17,Sunday,4,2025
FIR-2025-015557,2025-04-27 18:33:00,Mobile Snatching,Jayanagar,12.925775,77.581099,2,Closed - Untraced,2025-04-27,18,Sunday,4,2025
FIR-2025-015554,2025-04-27 19:00:00,Mobile Snatching,Frazer Town,13.00244,77.608557,2,Chargesheeted,2025-04-27,19,Sunday,4,2025
FIR-2025-015537,2025-04-27 19:15:00,Chain Snatching,Indiranagar,12.971237,77.643542,3,Under Investigation,2025-04-27,19,Sunday,4,2025
FIR-2025-015548,2025-04-27 19:23:00,Drug Offense,HSR Layout,12.908257,77.646028,3,Under Investigation,2025-04-27,19,Sunday,4,2025
FIR-2025-015553,2025-04-27 19:58:00,Harassment,Rajajinagar,12.98299,77.557737,2,Under Investigation,2025-04-27,19,Sunday,4,2025
FIR-2025-015534,2025-04-27 21:12:00,Robbery,Shivajinagar,12.990705,77.593755,4,Closed - Untraced,2025-04-27,21,Sunday,4,2025
FIR-2025-015546,2025-04-27 21:21:00,House Burglary,HSR Layout,12.889492,77.646394,4,Chargesheeted,2025-04-27,21,Sunday,4,2025
FIR-2025-015559,2025-04-27 21:48:00,Cybercrime Fraud,Banashankari,12.916999,77.533006,3,Under Investigation,2025-04-27,21,Sunday,4,2025
FIR-2025-015542,2025-04-27 22:16:00,Robbery,Electronic City,12.83868,77.679794,4,Closed - Untraced,2025-04-27,22,Sunday,4,2025
FIR-2025-015551,2025-04-27 22:31:00,Assault,Hebbal,13.031154,77.606911,4,Closed - Convicted,2025-04-27,22,Sunday,4,2025
FIR-2025-015549,2025-04-27 22:41:00,House Burglary,Yeshwanthpur,13.03419,77.543263,4,Under Investigation,2025-04-27,22,Sunday,4,2025
FIR-2025-015539,2025-04-27 23:10:00,Vehicle Theft,Marathahalli,12.95923,77.699015,3,Closed - Untraced,2025-04-27,23,Sunday,4,2025
FIR-2025-015531,2025-04-27 23:30:00,Robbery,Majestic,12.988648,77.557049,4,Chargesheeted,2025-04-27,23,Sunday,4,2025
FIR-2025-015529,2025-04-27 23:44:00,Vehicle Theft,Majestic,12.985529,77.573163,3,Under Investigation,2025-04-27,23,Sunday,4,2025
FIR-2025-015585,2025-04-28 00:30:00,Vehicle Theft,Rajajinagar,12.986233,77.558147,3,Closed - Convicted,2025-04-28,0,Monday,4,2025
FIR-2025-015561,2025-04-28 01:04:00,Vehicle Theft,Majestic,12.971966,77.567041,3,Chargesheeted,2025-04-28,1,Monday,4,2025
FIR-2025-015581,2025-04-28 01:56:00,Vehicle Theft,Hebbal,13.027927,77.591838,3,Chargesheeted,2025-04-28,1,Monday,4,2025
FIR-2025-015579,2025-04-28 01:57:00,Vehicle Theft,Peenya,13.048966,77.510955,3,Under Investigation,2025-04-28,1,Monday,4,2025
FIR-2025-015568,2025-04-28 02:06:00,Robbery,Shivajinagar,12.981894,77.609718,4,Under Investigation,2025-04-28,2,Monday,4,2025
FIR-2025-015588,2025-04-28 02:19:00,House Burglary,Frazer Town,13.00222,77.61709,4,Under Investigation,2025-04-28,2,Monday,4,2025
FIR-2025-015572,2025-04-28 02:33:00,Vehicle Theft,Marathahalli,12.963986,77.701803,3,Chargesheeted,2025-04-28,2,Monday,4,2025
FIR-2025-015564,2025-04-28 05:28:00,Chain Snatching,KR Market,12.953779,77.584113,3,Chargesheeted,2025-04-28,5,Monday,4,2025
FIR-2025-015567,2025-04-28 06:44:00,Drug Offense,KR Market,12.963714,77.586813,3,Under Investigation,2025-04-28,6,Monday,4,2025
FIR-2025-015577,2025-04-28 08:07:00,Chain Snatching,HSR Layout,12.893643,77.64316,3,Under Investigation,2025-04-28,8,Monday,4,2025
FIR-2025-015580,2025-04-28 08:13:00,Robbery,Peenya,13.04013,77.515967,4,Closed - Convicted,2025-04-28,8,Monday,4,2025
FIR-2025-015562,2025-04-28 10:06:00,Mobile Snatching,Majestic,12.992239,77.569123,2,Closed - Untraced,2025-04-28,10,Monday,4,2025
FIR-2025-015571,2025-04-28 11:15:00,Assault,Indiranagar,12.975693,77.646049,4,Under Investigation,2025-04-28,11,Monday,4,2025
FIR-2025-015570,2025-04-28 12:17:00,House Burglary,Indiranagar,12.966757,77.633185,4,Closed - Convicted,2025-04-28,12,Monday,4,2025
FIR-2025-015591,2025-04-28 12:37:00,House Burglary,Jayanagar,12.92528,77.600306,4,Chargesheeted,2025-04-28,12,Monday,4,2025
FIR-2025-015586,2025-04-28 14:42:00,Cybercrime Fraud,Rajajinagar,12.979752,77.542186,3,Closed - Convicted,2025-04-28,14,Monday,4,2025
FIR-2025-015583,2025-04-28 16:01:00,Cybercrime Fraud,Hebbal,13.052903,77.606773,3,Under Investigation,2025-04-28,16,Monday,4,2025
FIR-2025-015576,2025-04-28 16:20:00,Mobile Snatching,Electronic City,12.852011,77.668326,2,Under Investigation,2025-04-28,16,Monday,4,2025
FIR-2025-015575,2025-04-28 16:21:00,Chain Snatching,Whitefield,12.963891,77.73101,3,Closed - Untraced,2025-04-28,16,Monday,4,2025
FIR-2025-015574,2025-04-28 16:55:00,Harassment,Marathahalli,12.964888,77.718709,2,Under Investigation,2025-04-28,16,Monday,4,2025
FIR-2025-015578,2025-04-28 17:44:00,Cybercrime Fraud,HSR Layout,12.913652,77.648742,3,Chargesheeted,2025-04-28,17,Monday,4,2025
FIR-2025-015584,2025-04-28 18:17:00,Harassment,Hebbal,13.036759,77.599741,2,Closed - Untraced,2025-04-28,18,Monday,4,2025
FIR-2025-015573,2025-04-28 18:36:00,Mobile Snatching,Marathahalli,12.960126,77.695724,2,Closed - Untraced,2025-04-28,18,Monday,4,2025
FIR-2025-015589,2025-04-28 19:25:00,Cybercrime Fraud,MG Road,12.982898,77.601662,3,Under Investigation,2025-04-28,19,Monday,4,2025
FIR-2025-015587,2025-04-28 19:37:00,Harassment,Rajajinagar,12.995699,77.55632,2,Under Investigation,2025-04-28,19,Monday,4,2025
FIR-2025-015565,2025-04-28 20:05:00,Mobile Snatching,KR Market,12.96183,77.585741,2,Chargesheeted,2025-04-28,20,Monday,4,2025
FIR-2025-015566,2025-04-28 21:06:00,Robbery,KR Market,12.960896,77.578199,4,Under Investigation,2025-04-28,21,Monday,4,2025
FIR-2025-015590,2025-04-28 21:39:00,Drug Offense,MG Road,12.975203,77.611896,3,Closed - Convicted,2025-04-28,21,Monday,4,2025
FIR-2025-015582,2025-04-28 22:04:00,Vehicle Theft,Hebbal,13.033024,77.594515,3,Under Investigation,2025-04-28,22,Monday,4,2025
FIR-2025-015569,2025-04-28 22:16:00,Mobile Snatching,Koramangala,12.945322,77.623126,2,Closed - Convicted,2025-04-28,22,Monday,4,2025
FIR-2025-015592,2025-04-28 23:21:00,Assault,Banashankari,12.924363,77.549101,4,Under Investigation,2025-04-28,23,Monday,4,2025
FIR-2025-015563,2025-04-28 23:54:00,Assault,Majestic,12.979678,77.569259,4,Under Investigation,2025-04-28,23,Monday,4,2025
FIR-2025-015603,2025-04-29 00:27:00,House Burglary,Indiranagar,12.970996,77.644749,4,Under Investigation,2025-04-29,0,Tuesday,4,2025
FIR-2025-015619,2025-04-29 00:28:00,Vehicle Theft,Peenya,13.035141,77.532957,3,Closed - Untraced,2025-04-29,0,Tuesday,4,2025
FIR-2025-015613,2025-04-29 00:39:00,Assault,Electronic City,12.840207,77.657296,4,Chargesheeted,2025-04-29,0,Tuesday,4,2025
FIR-2025-015616,2025-04-29 00:43:00,Vehicle Theft,BTM Layout,12.922785,77.595618,3,Closed - Untraced,2025-04-29,0,Tuesday,4,2025
FIR-2025-015609,2025-04-29 01:53:00,Vehicle Theft,Whitefield,12.971658,77.753779,3,Closed - Untraced,2025-04-29,1,Tuesday,4,2025
FIR-2025-015595,2025-04-29 02:02:00,House Burglary,Majestic,12.980149,77.574455,4,Under Investigation,2025-04-29,2,Tuesday,4,2025
FIR-2025-015618,2025-04-29 03:14:00,Cheating,BTM Layout,12.912351,77.611104,2,Under Investigation,2025-04-29,3,Tuesday,4,2025
FIR-2025-015599,2025-04-29 04:07:00,Vehicle Theft,Koramangala,12.939221,77.627271,3,Chargesheeted,2025-04-29,4,Tuesday,4,2025
FIR-2025-015614,2025-04-29 04:37:00,Cybercrime Fraud,Electronic City,12.848772,77.657183,3,Under Investigation,2025-04-29,4,Tuesday,4,2025
FIR-2025-015611,2025-04-29 05:38:00,House Burglary,Whitefield,12.962032,77.756304,4,Chargesheeted,2025-04-29,5,Tuesday,4,2025
FIR-2025-015606,2025-04-29 06:08:00,Drug Offense,Indiranagar,12.977983,77.643986,3,Under Investigation,2025-04-29,6,Tuesday,4,2025
FIR-2025-015620,2025-04-29 08:18:00,Cheating,Yeshwanthpur,13.020066,77.536937,2,Under Investigation,2025-04-29,8,Tuesday,4,2025
FIR-2025-015622,2025-04-29 08:38:00,Cybercrime Fraud,MG Road,12.973203,77.609615,3,Closed - Untraced,2025-04-29,8,Tuesday,4,2025
FIR-2025-015597,2025-04-29 08:39:00,Cybercrime Fraud,KR Market,12.961596,77.589089,3,Closed - Convicted,2025-04-29,8,Tuesday,4,2025
FIR-2025-015628,2025-04-29 09:46:00,Mobile Snatching,Bommanahalli,12.899117,77.622877,2,Closed - Untraced,2025-04-29,9,Tuesday,4,2025
FIR-2025-015625,2025-04-29 10:55:00,Cybercrime Fraud,Banashankari,12.922722,77.54706,3,Closed - Untraced,2025-04-29,10,Tuesday,4,2025
FIR-2025-015601,2025-04-29 12:01:00,Robbery,Koramangala,12.934485,77.62862,4,Under Investigation,2025-04-29,12,Tuesday,4,2025
FIR-2025-015629,2025-04-29 12:03:00,Cheating,Bommanahalli,12.899766,77.628276,2,Chargesheeted,2025-04-29,12,Tuesday,4,2025
FIR-2025-015598,2025-04-29 13:28:00,Cybercrime Fraud,Shivajinagar,12.977474,77.603733,3,Chargesheeted,2025-04-29,13,Tuesday,4,2025
FIR-2025-015617,2025-04-29 13:40:00,House Burglary,BTM Layout,12.91543,77.626072,4,Closed - Convicted,2025-04-29,13,Tuesday,4,2025
FIR-2025-015607,2025-04-29 14:01:00,House Burglary,Marathahalli,12.959354,77.677379,4,Under Investigation,2025-04-29,14,Tuesday,4,2025
FIR-2025-015612,2025-04-29 14:14:00,House Burglary,Electronic City,12.820269,77.655075,4,Closed - Convicted,2025-04-29,14,Tuesday,4,2025
FIR-2025-015615,2025-04-29 15:17:00,Harassment,Electronic City,12.831865,77.651398,2,Closed - Untraced,2025-04-29,15,Tuesday,4,2025
FIR-2025-015626,2025-04-29 15:53:00,Harassment,Malleshwaram,13.012239,77.573219,2,Under Investigation,2025-04-29,15,Tuesday,4,2025
FIR-2025-015623,2025-04-29 17:04:00,House Burglary,Banashankari,12.920486,77.554459,4,Chargesheeted,2025-04-29,17,Tuesday,4,2025
FIR-2025-015593,2025-04-29 17:08:00,Chain Snatching,Majestic,12.977683,77.567127,3,Chargesheeted,2025-04-29,17,Tuesday,4,2025
FIR-2025-015596,2025-04-29 17:51:00,Assault,Majestic,12.969566,77.554159,4,Chargesheeted,2025-04-29,17,Tuesday,4,2025
FIR-2025-015605,2025-04-29 18:10:00,Drug Offense,Indiranagar,12.979674,77.644445,3,Closed - Untraced,2025-04-29,18,Tuesday,4,2025
FIR-2025-015602,2025-04-29 18:28:00,Mobile Snatching,Indiranagar,12.978566,77.630849,2,Chargesheeted,2025-04-29,18,Tuesday,4,2025
FIR-2025-015627,2025-04-29 18:38:00,Chain Snatching,Bommanahalli,12.885673,77.62263,3,Closed - Convicted,2025-04-29,18,Tuesday,4,2025
FIR-2025-015624,2025-04-29 19:08:00,Assault,Banashankari,12.93606,77.547929,4,Under Investigation,2025-04-29,19,Tuesday,4,2025
FIR-2025-015610,2025-04-29 19:43:00,Mobile Snatching,Whitefield,12.95705,77.741703,2,Under Investigation,2025-04-29,19,Tuesday,4,2025
FIR-2025-015594,2025-04-29 21:33:00,Mobile Snatching,Majestic,12.97995,77.576706,2,Closed - Untraced,2025-04-29,21,Tuesday,4,2025
FIR-2025-015621,2025-04-29 21:39:00,Mobile Snatching,Frazer Town,13.00047,77.610271,2,Closed - Untraced,2025-04-29,21,Tuesday,4,2025
FIR-2025-015604,2025-04-29 22:28:00,Robbery,Indiranagar,12.968264,77.654185,4,Closed - Untraced,2025-04-29,22,Tuesday,4,2025
FIR-2025-015608,2025-04-29 23:37:00,Drug Offense,Marathahalli,12.970348,77.701549,3,Closed - Untraced,2025-04-29,23,Tuesday,4,2025
FIR-2025-015600,2025-04-29 23:45:00,Robbery,Koramangala,12.936845,77.62403,4,Chargesheeted,2025-04-29,23,Tuesday,4,2025
FIR-2025-015668,2025-04-30 00:18:00,Robbery,Banashankari,12.936743,77.536873,4,Under Investigation,2025-04-30,0,Wednesday,4,2025
FIR-2025-015650,2025-04-30 00:26:00,Vehicle Theft,Electronic City,12.835382,77.658724,3,Closed - Untraced,2025-04-30,0,Wednesday,4,2025
FIR-2025-015662,2025-04-30 00:53:00,Vehicle Theft,Rajajinagar,12.993158,77.539647,3,Chargesheeted,2025-04-30,0,Wednesday,4,2025
FIR-2025-015648,2025-04-30 01:05:00,Robbery,Whitefield,12.977106,77.738653,4,Closed - Convicted,2025-04-30,1,Wednesday,4,2025
FIR-2025-015635,2025-04-30 01:07:00,Drug Offense,Shivajinagar,12.983538,77.61529,3,Chargesheeted,2025-04-30,1,Wednesday,4,2025
FIR-2025-015646,2025-04-30 01:18:00,Drug Offense,Marathahalli,12.975924,77.68813,3,Chargesheeted,2025-04-30,1,Wednesday,4,2025
FIR-2025-015633,2025-04-30 02:01:00,Vehicle Theft,Shivajinagar,12.977859,77.613087,3,Under Investigation,2025-04-30,2,Wednesday,4,2025
FIR-2025-015655,2025-04-30 04:58:00,Vehicle Theft,Peenya,13.031108,77.518617,3,Under Investigation,2025-04-30,4,Wednesday,4,2025
FIR-2025-015666,2025-04-30 05:38:00,Chain Snatching,MG Road,12.973427,77.600307,3,Chargesheeted,2025-04-30,5,Wednesday,4,2025
FIR-2025-015644,2025-04-30 05:43:00,Chain Snatching,Marathahalli,12.964203,77.681043,3,Under Investigation,2025-04-30,5,Wednesday,4,2025
FIR-2025-015645,2025-04-30 07:45:00,Mobile Snatching,Marathahalli,12.96234,77.679337,2,Closed - Untraced,2025-04-30,7,Wednesday,4,2025
FIR-2025-015656,2025-04-30 08:27:00,Cybercrime Fraud,Peenya,13.007302,77.507505,3,Chargesheeted,2025-04-30,8,Wednesday,4,2025
FIR-2025-015636,2025-04-30 08:41:00,Chain Snatching,Koramangala,12.937748,77.621992,3,Closed - Untraced,2025-04-30,8,Wednesday,4,2025
FIR-2025-015653,2025-04-30 10:38:00,Cybercrime Fraud,HSR Layout,12.911046,77.636172,3,Under Investigation,2025-04-30,10,Wednesday,4,2025
FIR-2025-015654,2025-04-30 10:46:00,Vehicle Theft,Peenya,13.04681,77.516843,3,Chargesheeted,2025-04-30,10,Wednesday,4,2025
FIR-2025-015658,2025-04-30 10:59:00,Drug Offense,Yeshwanthpur,13.032233,77.550938,3,Closed - Untraced,2025-04-30,10,Wednesday,4,2025
FIR-2025-015657,2025-04-30 11:29:00,Cheating,Yeshwanthpur,13.032156,77.535701,2,Closed - Untraced,2025-04-30,11,Wednesday,4,2025
FIR-2025-015652,2025-04-30 11:34:00,Cybercrime Fraud,Electronic City,12.836608,77.655902,3,Closed - Convicted,2025-04-30,11,Wednesday,4,2025
FIR-2025-015640,2025-04-30 11:34:00,Cheating,Koramangala,12.946315,77.61952,2,Under Investigation,2025-04-30,11,Wednesday,4,2025
FIR-2025-015647,2025-04-30 12:12:00,Vehicle Theft,Whitefield,12.965133,77.763156,3,Under Investigation,2025-04-30,12,Wednesday,4,2025
FIR-2025-015643,2025-04-30 12:23:00,Vehicle Theft,Marathahalli,12.961677,77.699847,3,Closed - Untraced,2025-04-30,12,Wednesday,4,2025
FIR-2025-015641,2025-04-30 12:44:00,Cheating,Koramangala,12.929942,77.618785,2,Under Investigation,2025-04-30,12,Wednesday,4,2025
FIR-2025-015634,2025-04-30 13:06:00,Robbery,Shivajinagar,12.978781,77.609909,4,Under Investigation,2025-04-30,13,Wednesday,4,2025
FIR-2025-015639,2025-04-30 15:14:00,Cheating,Koramangala,12.917507,77.610477,2,Under Investigation,2025-04-30,15,Wednesday,4,2025
FIR-2025-015667,2025-04-30 15:27:00,House Burglary,Banashankari,12.937411,77.564798,4,Chargesheeted,2025-04-30,15,Wednesday,4,2025
FIR-2025-015663,2025-04-30 16:23:00,Cybercrime Fraud,Rajajinagar,12.973732,77.54902,3,Chargesheeted,2025-04-30,16,Wednesday,4,2025
FIR-2025-015651,2025-04-30 16:55:00,Cybercrime Fraud,Electronic City,12.864826,77.665608,3,Under Investigation,2025-04-30,16,Wednesday,4,2025
FIR-2025-015632,2025-04-30 16:59:00,Cybercrime Fraud,KR Market,12.952158,77.579679,3,Under Investigation,2025-04-30,16,Wednesday,4,2025
FIR-2025-015638,2025-04-30 17:17:00,Cybercrime Fraud,Koramangala,12.937557,77.607939,3,Closed - Untraced,2025-04-30,17,Wednesday,4,2025
FIR-2025-015660,2025-04-30 17:20:00,Cybercrime Fraud,Hebbal,13.036882,77.596482,3,Under Investigation,2025-04-30,17,Wednesday,4,2025
FIR-2025-015664,2025-04-30 18:09:00,Cheating,Rajajinagar,12.988603,77.561779,2,Chargesheeted,2025-04-30,18,Wednesday,4,2025
FIR-2025-015661,2025-04-30 20:52:00,Harassment,Hebbal,13.039517,77.592354,2,Chargesheeted,2025-04-30,20,Wednesday,4,2025
FIR-2025-015649,2025-04-30 21:00:00,Vehicle Theft,Electronic City,12.830816,77.671533,3,Under Investigation,2025-04-30,21,Wednesday,4,2025
FIR-2025-015665,2025-04-30 21:23:00,Vehicle Theft,Frazer Town,13.001503,77.616844,3,Closed - Convicted,2025-04-30,21,Wednesday,4,2025
FIR-2025-015642,2025-04-30 21:41:00,Assault,Indiranagar,12.964063,77.638863,4,Under Investigation,2025-04-30,21,Wednesday,4,2025
FIR-2025-015630,2025-04-30 21:42:00,House Burglary,Majestic,12.983441,77.568546,4,Under Investigation,2025-04-30,21,Wednesday,4,2025
FIR-2025-015631,2025-04-30 22:47:00,Chain Snatching,KR Market,12.97785,77.581685,3,Under Investigation,2025-04-30,22,Wednesday,4,2025
FIR-2025-015637,2025-04-30 23:19:00,Assault,Koramangala,12.945749,77.614003,4,Under Investigation,2025-04-30,23,Wednesday,4,2025
FIR-2025-015659,2025-04-30 23:57:00,Assault,Hebbal,13.03726,77.600595,4,Closed - Convicted,2025-04-30,23,Wednesday,4,2025
FIR-2025-015675,2025-05-01 00:03:00,Drug Offense,Shivajinagar,12.983529,77.59696,3,Chargesheeted,2025-05-01,0,Thursday,5,2025
FIR-2025-015678,2025-05-01 00:12:00,Assault,Indiranagar,12.984937,77.643468,4,Under Investigation,2025-05-01,0,Thursday,5,2025
FIR-2025-015691,2025-05-01 00:18:00,Vehicle Theft,Peenya,13.025695,77.524965,3,Under Investigation,2025-05-01,0,Thursday,5,2025
FIR-2025-015688,2025-05-01 00:20:00,Vehicle Theft,BTM Layout,12.912975,77.622954,3,Closed - Convicted,2025-05-01,0,Thursday,5,2025
FIR-2025-015680,2025-05-01 00:54:00,Vehicle Theft,Marathahalli,12.972853,77.703238,3,Closed - Convicted,2025-05-01,0,Thursday,5,2025
FIR-2025-015696,2025-05-01 01:36:00,Vehicle Theft,Banashankari,12.917169,77.54896,3,Closed - Untraced,2025-05-01,1,Thursday,5,2025
